perturbation,line,state,EN_mean,EN_lo,EN_hi,argmin_mean,argmin_lo,argmin_hi,rstar_mean,rstar_lo,rstar_hi,splithalf_rho_EN,splithalf_rho_argmin,occ_entropy,state_div,cell_disp,effect_size,n_de,n_cells
BDP1,k562,G2M,5.6295,5.4633,5.9443,1.6,1.0,2.0,1.6,1.0,2.0,0.9554,0.8305,1.0756,0.03385,0.15747,3.0718,206,277
BET1,k562,G1,6.3527,6.095,6.6194,4.6,2.05,7.0,4.6,2.05,7.0,0.9692,0.8496,0.9674,0.00728,0.1465,1.8635,67,125
BET1,k562,S,6.3867,6.0081,6.586,4.4,1.0,7.0,4.4,1.0,7.0,0.9481,0.831,0.9674,0.00728,0.1465,1.8635,67,125
BET1,k562,G2M,6.4299,6.1037,6.6829,5.4,4.0,7.0,5.4,4.0,7.0,0.9554,0.8305,0.9674,0.00728,0.1465,1.8635,67,125
BNIP1,k562,G1,6.221,6.0802,6.3925,6.267,6.0,7.0,6.2,5.35,7.0,0.9692,0.8496,1.0258,0.03416,0.1418,2.8506,194,107
BNIP1,k562,S,6.2004,6.0175,6.338,6.133,6.0,7.0,6.133,6.0,7.0,0.9481,0.831,1.0258,0.03416,0.1418,2.8506,194,107
BNIP1,k562,G2M,6.2849,6.1627,6.4743,6.2,6.0,7.0,6.133,6.0,7.0,0.9554,0.8305,1.0258,0.03416,0.1418,2.8506,194,107
BRF1,k562,G1,5.1934,4.9255,5.3351,2.0,2.0,2.0,2.0,2.0,2.0,0.9692,0.8496,0.9943,0.01259,0.1354,1.6403,39,163
BRF1,k562,S,5.183,4.9318,5.3327,2.0,2.0,2.0,2.0,2.0,2.0,0.9481,0.831,0.9943,0.01259,0.1354,1.6403,39,163
BRF1,k562,G2M,5.2511,4.9823,5.3836,2.0,2.0,2.0,2.0,2.0,2.0,0.9554,0.8305,0.9943,0.01259,0.1354,1.6403,39,163
BRIP1,k562,G1,5.6553,4.9478,6.5704,5.0,5.0,5.0,4.333,3.0,5.0,0.9692,0.8496,0.9626,0.00823,0.13488,1.6056,25,131
BRIP1,k562,S,5.8834,5.292,6.5739,4.733,3.0,5.0,4.267,3.0,5.0,0.9481,0.831,0.9626,0.00823,0.13488,1.6056,25,131
BRIP1,k562,G2M,5.7305,4.9612,6.0202,4.467,3.0,5.0,3.933,3.0,5.0,0.9554,0.8305,0.9626,0.00823,0.13488,1.6056,25,131
BRIX1,k562,G1,4.6053,4.4154,4.7443,1.0,1.0,1.0,1.0,1.0,1.0,0.9692,0.8496,1.0401,0.01901,0.17415,3.7282,321,109
BRIX1,k562,S,4.6307,4.4409,4.8489,1.0,1.0,1.0,1.0,1.0,1.0,0.9481,0.831,1.0401,0.01901,0.17415,3.7282,321,109
BRIX1,k562,G2M,4.6435,4.5152,4.7412,1.0,1.0,1.0,1.0,1.0,1.0,0.9554,0.8305,1.0401,0.01901,0.17415,3.7282,321,109
BRK1,k562,G1,6.5122,6.4482,6.569,8.0,8.0,8.0,8.0,8.0,8.0,0.9692,0.8496,0.8535,0.00012,0.13129,1.256,3,169
BRK1,k562,S,6.5014,6.3416,6.6427,8.0,8.0,8.0,8.0,8.0,8.0,0.9481,0.831,0.8535,0.00012,0.13129,1.256,3,169
BRK1,k562,G2M,6.4673,6.3114,6.5869,8.0,8.0,8.0,8.0,8.0,8.0,0.9554,0.8305,0.8535,0.00012,0.13129,1.256,3,169
BTF3,k562,G1,3.7179,3.0524,4.4234,1.0,1.0,1.0,1.0,1.0,1.0,0.9692,0.8496,1.0422,0.0234,0.14629,3.1987,259,65
BTF3,k562,S,4.0639,3.6503,4.5422,1.0,1.0,1.0,1.0,1.0,1.0,0.9481,0.831,1.0422,0.0234,0.14629,3.1987,259,65
BTF3,k562,G2M,4.0778,3.435,5.239,1.0,1.0,1.0,1.0,1.0,1.0,0.9554,0.8305,1.0422,0.0234,0.14629,3.1987,259,65
BTF3L4,k562,G1,6.6582,6.3298,6.7768,2.2,1.0,7.0,2.2,1.0,7.0,0.9692,0.8496,0.9041,0.00112,0.13093,1.4389,14,121
BTF3L4,k562,S,6.6143,6.377,6.7382,2.2,1.0,7.0,2.2,1.0,7.0,0.9481,0.831,0.9041,0.00112,0.13093,1.4389,14,121
BTF3L4,k562,G2M,6.6883,6.5498,6.7764,1.4,1.0,4.9,1.4,1.0,4.9,0.9554,0.8305,0.9041,0.00112,0.13093,1.4389,14,121
BUB1,k562,G1,5.6732,5.3754,5.9161,6.0,6.0,6.0,6.0,6.0,6.0,0.9692,0.8496,0.9027,0.00107,0.13768,0.9852,4,570
BUB1,k562,S,5.6087,5.425,5.8995,5.6,2.4,6.0,5.6,2.4,6.0,0.9481,0.831,0.9027,0.00107,0.13768,0.9852,4,570
BUB1,k562,G2M,5.6593,5.0587,5.9581,5.667,2.75,6.0,5.667,2.75,6.0,0.9554,0.8305,0.9027,0.00107,0.13768,0.9852,4,570
BUB1B,k562,G1,5.1324,4.9028,5.3909,6.533,6.0,8.0,6.4,6.0,8.0,0.9692,0.8496,0.9226,0.00273,0.13333,1.6682,33,135
BUB1B,k562,S,5.2989,4.9,5.7971,3.8,1.0,7.3,3.8,1.0,7.3,0.9481,0.831,0.9226,0.00273,0.13333,1.6682,33,135
BUB1B,k562,G2M,5.4107,4.9803,6.2344,5.6,4.0,6.0,5.6,4.0,6.0,0.9554,0.8305,0.9226,0.00273,0.13333,1.6682,33,135
BYSL,k562,G1,5.8738,5.7278,6.0604,6.933,6.0,8.0,6.667,6.0,8.0,0.9692,0.8496,0.9695,0.00615,0.14411,3.7532,289,87
BYSL,k562,S,5.8998,5.765,6.1262,8.0,8.0,8.0,8.0,8.0,8.0,0.9481,0.831,0.9695,0.00615,0.14411,3.7532,289,87
BYSL,k562,G2M,5.9064,5.7671,6.1345,7.6,6.0,8.0,7.467,6.0,8.0,0.9554,0.8305,0.9695,0.00615,0.14411,3.7532,289,87
C17orf58,k562,G1,5.7663,5.5052,5.9585,8.0,8.0,8.0,8.0,8.0,8.0,0.9692,0.8496,0.8908,0.00095,0.13257,2.3431,123,52
C17orf58,k562,S,5.7056,5.3268,5.8906,7.8,6.05,8.0,7.8,6.05,8.0,0.9481,0.831,0.8908,0.00095,0.13257,2.3431,123,52
C17orf58,k562,G2M,5.6847,5.3552,6.0044,7.8,6.05,8.0,7.8,6.05,8.0,0.9554,0.8305,0.8908,0.00095,0.13257,2.3431,123,52
C19orf25,k562,G1,4.6256,4.0558,4.8938,1.667,1.0,6.0,1.667,1.0,6.0,0.9692,0.8496,0.9332,0.00311,0.13144,1.3909,10,158
C19orf25,k562,S,4.6727,4.4681,4.9651,1.333,1.0,4.25,1.333,1.0,4.25,0.9481,0.831,0.9332,0.00311,0.13144,1.3909,10,158
C19orf25,k562,G2M,4.5966,3.6113,4.9679,1.333,1.0,4.25,1.333,1.0,4.25,0.9554,0.8305,0.9332,0.00311,0.13144,1.3909,10,158
C1D,k562,G1,6.492,6.162,6.6992,7.067,1.0,8.0,7.067,1.0,8.0,0.9692,0.8496,0.9055,0.00101,0.1336,1.6213,26,146
C1D,k562,S,6.5684,6.1204,6.9194,8.0,8.0,8.0,8.0,8.0,8.0,0.9481,0.831,0.9055,0.00101,0.1336,1.6213,26,146
C1D,k562,G2M,6.4278,6.1025,6.7258,8.0,8.0,8.0,8.0,8.0,8.0,0.9554,0.8305,0.9055,0.00101,0.1336,1.6213,26,146
C9orf16,k562,G1,6.5558,6.2861,6.7941,2.2,2.0,3.65,2.067,2.0,2.65,0.9692,0.8496,0.8193,0.00117,0.13811,1.3568,13,202
C9orf16,k562,S,6.5425,6.0343,6.8253,2.267,2.0,3.65,2.133,2.0,3.0,0.9481,0.831,0.8193,0.00117,0.13811,1.3568,13,202
C9orf16,k562,G2M,6.6153,6.4527,6.865,2.0,2.0,2.0,2.0,2.0,2.0,0.9554,0.8305,0.8193,0.00117,0.13811,1.3568,13,202
C9orf78,k562,G1,6.9734,6.945,6.9892,7.0,7.0,7.0,7.0,7.0,7.0,0.9692,0.8496,0.8157,0.00132,0.13277,1.1797,0,181
C9orf78,k562,S,6.9768,6.947,6.9907,7.0,7.0,7.0,7.0,7.0,7.0,0.9481,0.831,0.8157,0.00132,0.13277,1.1797,0,181
C9orf78,k562,G2M,6.9761,6.962,6.9858,7.0,7.0,7.0,7.0,7.0,7.0,0.9554,0.8305,0.8157,0.00132,0.13277,1.1797,0,181
CAPZB,k562,G1,6.1105,5.8872,6.5125,1.533,1.0,5.0,1.533,1.0,5.0,0.9692,0.8496,0.9806,0.0148,0.13215,3.5927,192,64
CAPZB,k562,S,6.0917,5.9119,6.2514,1.0,1.0,1.0,1.0,1.0,1.0,0.9481,0.831,0.9806,0.0148,0.13215,3.5927,192,64
CAPZB,k562,G2M,6.0972,5.7684,6.3207,1.6,1.0,5.65,1.6,1.0,5.65,0.9554,0.8305,0.9806,0.0148,0.13215,3.5927,192,64
CCAR1,k562,G1,6.7516,6.4779,6.8656,8.0,8.0,8.0,8.0,8.0,8.0,0.9692,0.8496,0.9671,0.01238,0.12716,2.8142,208,43
CCAR1,k562,S,6.7208,6.3719,6.872,8.0,8.0,8.0,8.0,8.0,8.0,0.9481,0.831,0.9671,0.01238,0.12716,2.8142,208,43
CCAR1,k562,G2M,6.8268,6.744,6.9097,8.0,8.0,8.0,8.0,8.0,8.0,0.9554,0.8305,0.9671,0.01238,0.12716,2.8142,208,43
CCDC84,k562,G1,6.8512,6.6132,6.978,7.0,7.0,7.0,7.0,7.0,7.0,0.9692,0.8496,0.9124,0.02107,0.13381,3.2278,263,77
CCDC84,k562,S,6.8414,6.6289,6.9025,7.0,7.0,7.0,7.0,7.0,7.0,0.9481,0.831,0.9124,0.02107,0.13381,3.2278,263,77
CCDC84,k562,G2M,6.8498,6.7129,6.9549,7.0,7.0,7.0,7.0,7.0,7.0,0.9554,0.8305,0.9124,0.02107,0.13381,3.2278,263,77
CCDC86,k562,G1,4.5188,4.4306,4.6067,2.0,2.0,2.0,2.0,2.0,2.0,0.9692,0.8496,1.0411,0.01939,0.12937,3.4208,236,235
CCDC86,k562,S,4.5216,4.4023,4.6906,2.0,2.0,2.0,2.0,2.0,2.0,0.9481,0.831,1.0411,0.01939,0.12937,3.4208,236,235
CCDC86,k562,G2M,4.5757,4.4438,4.716,2.0,2.0,2.0,2.0,2.0,2.0,0.9554,0.8305,1.0411,0.01939,0.12937,3.4208,236,235
CCNB1,k562,G1,6.8901,6.8286,6.9672,1.8,1.0,7.0,1.8,1.0,7.0,0.9692,0.8496,0.9288,0.00193,0.14271,1.7522,29,150
CCNB1,k562,S,6.8817,6.7604,6.9809,1.4,1.0,4.9,1.4,1.0,4.9,0.9481,0.831,0.9288,0.00193,0.14271,1.7522,29,150
CCNB1,k562,G2M,6.9069,6.8235,6.9652,1.0,1.0,1.0,1.0,1.0,1.0,0.9554,0.8305,0.9288,0.00193,0.14271,1.7522,29,150
CCNH,k562,G1,2.9582,2.7096,3.4257,3.733,2.0,4.0,2.0,2.0,2.0,0.9692,0.8496,0.9668,0.00552,0.15694,3.4892,264,75
CCNH,k562,S,3.0389,2.6594,3.4995,3.867,2.7,4.0,2.0,2.0,2.0,0.9481,0.831,0.9668,0.00552,0.15694,3.4892,264,75
CCNH,k562,G2M,3.1427,2.8376,4.0546,4.0,4.0,4.0,2.067,2.0,2.65,0.9554,0.8305,0.9668,0.00552,0.15694,3.4892,264,75
CCP110,k562,G1,6.9364,6.9034,6.9592,4.0,4.0,4.0,4.0,4.0,4.0,0.9692,0.8496,0.6857,0.01576,0.1219,2.262,111,47
CCP110,k562,S,6.9331,6.8845,6.9533,4.0,4.0,4.0,4.0,4.0,4.0,0.9481,0.831,0.6857,0.01576,0.1219,2.262,111,47
CCP110,k562,G2M,6.9409,6.9108,6.9614,4.4,4.0,7.3,4.267,4.0,6.6,0.9554,0.8305,0.6857,0.01576,0.1219,2.262,111,47
CCT2,k562,G1,2.7175,2.6649,2.8705,1.0,1.0,1.0,1.0,1.0,1.0,0.9692,0.8496,0.9898,0.00931,0.15325,4.1629,331,177
CCT2,k562,S,2.7336,2.611,3.0216,1.0,1.0,1.0,1.0,1.0,1.0,0.9481,0.831,0.9898,0.00931,0.15325,4.1629,331,177
CCT2,k562,G2M,2.7023,2.639,2.7521,1.0,1.0,1.0,1.0,1.0,1.0,0.9554,0.8305,0.9898,0.00931,0.15325,4.1629,331,177
CCT3,k562,G1,3.3321,2.8774,3.6696,1.0,1.0,1.0,1.0,1.0,1.0,0.9692,0.8496,0.9426,0.00596,0.14056,3.6535,280,217
CCT3,k562,S,3.3978,3.0387,3.586,1.0,1.0,1.0,1.0,1.0,1.0,0.9481,0.831,0.9426,0.00596,0.14056,3.6535,280,217
CCT3,k562,G2M,3.343,2.9321,3.6456,1.0,1.0,1.0,1.0,1.0,1.0,0.9554,0.8305,0.9426,0.00596,0.14056,3.6535,280,217
CCT5,k562,G1,3.2951,3.1301,3.7266,1.0,1.0,1.0,1.0,1.0,1.0,0.9692,0.8496,0.9557,0.01358,0.13499,3.8994,330,63
CCT5,k562,S,3.3432,2.9692,3.6756,1.0,1.0,1.0,1.0,1.0,1.0,0.9481,0.831,0.9557,0.01358,0.13499,3.8994,330,63
CCT5,k562,G2M,3.2698,2.8039,3.707,1.0,1.0,1.0,1.0,1.0,1.0,0.9554,0.8305,0.9557,0.01358,0.13499,3.8994,330,63
CCT7,k562,G1,3.3157,3.0398,4.1329,1.0,1.0,1.0,1.0,1.0,1.0,0.9692,0.8496,0.9965,0.00946,0.15562,4.2768,341,141
CCT7,k562,S,3.273,3.0998,3.6355,1.0,1.0,1.0,1.0,1.0,1.0,0.9481,0.831,0.9965,0.00946,0.15562,4.2768,341,141
CCT7,k562,G2M,3.409,3.0798,4.3741,1.0,1.0,1.0,1.0,1.0,1.0,0.9554,0.8305,0.9965,0.00946,0.15562,4.2768,341,141
CCT8,k562,G1,4.2229,3.4672,5.003,1.0,1.0,1.0,1.0,1.0,1.0,0.9692,0.8496,0.9711,0.00669,0.14226,3.4169,268,95
CCT8,k562,S,4.187,3.7027,4.7509,1.0,1.0,1.0,1.0,1.0,1.0,0.9481,0.831,0.9711,0.00669,0.14226,3.4169,268,95
CCT8,k562,G2M,4.1981,3.5664,4.8554,1.0,1.0,1.0,1.0,1.0,1.0,0.9554,0.8305,0.9711,0.00669,0.14226,3.4169,268,95
CD2BP2,k562,G1,5.6904,5.4295,5.8537,7.533,7.0,8.0,7.333,7.0,8.0,0.9692,0.8496,0.8723,0.00044,0.12898,1.6815,31,119
CD2BP2,k562,S,5.7261,5.4872,5.917,7.067,7.0,7.65,7.0,7.0,7.0,0.9481,0.831,0.8723,0.00044,0.12898,1.6815,31,119
CD2BP2,k562,G2M,5.7771,5.3315,6.012,7.0,7.0,7.0,7.0,7.0,7.0,0.9554,0.8305,0.8723,0.00044,0.12898,1.6815,31,119
CD3EAP,k562,G1,6.1746,5.9271,6.378,3.0,1.0,8.0,3.0,1.0,8.0,0.9692,0.8496,0.9509,0.0214,0.14408,3.1783,245,85
CD3EAP,k562,S,6.1614,5.9317,6.4617,4.6,1.35,8.0,4.6,1.35,8.0,0.9481,0.831,0.9509,0.0214,0.14408,3.1783,245,85
CD3EAP,k562,G2M,6.1903,5.9264,6.5846,2.533,2.0,6.0,2.533,2.0,6.0,0.9554,0.8305,0.9509,0.0214,0.14408,3.1783,245,85
CDC123,k562,G1,5.1855,4.6552,5.3668,6.0,6.0,6.0,5.867,4.7,6.0,0.9692,0.8496,0.9199,0.00395,0.13513,2.1148,82,110
CDC123,k562,S,5.1671,4.464,5.4198,6.0,6.0,6.0,5.867,4.7,6.0,0.9481,0.831,0.9199,0.00395,0.13513,2.1148,82,110
CDC123,k562,G2M,5.3342,5.2642,5.4098,6.0,6.0,6.0,5.6,4.0,6.0,0.9554,0.8305,0.9199,0.00395,0.13513,2.1148,82,110
CDC16,k562,G1,6.7698,6.6455,6.8905,7.133,7.0,8.0,7.133,7.0,8.0,0.9692,0.8496,0.8157,0.01493,0.14409,2.1685,94,142
CDC16,k562,S,6.7886,6.6935,6.8573,7.0,7.0,7.0,7.0,7.0,7.0,0.9481,0.831,0.8157,0.01493,0.14409,2.1685,94,142
CDC16,k562,G2M,6.7792,6.6913,6.8877,7.0,7.0,7.0,7.0,7.0,7.0,0.9554,0.8305,0.8157,0.01493,0.14409,2.1685,94,142
CDC42,k562,G1,5.2003,4.8635,5.6938,7.533,3.45,8.0,7.533,3.45,8.0,0.9692,0.8496,0.9434,0.00383,0.12452,2.3335,98,62
CDC42,k562,S,5.2432,4.7772,5.825,7.533,3.45,8.0,7.533,3.45,8.0,0.9481,0.831,0.9434,0.00383,0.12452,2.3335,98,62
CDC42,k562,G2M,5.2682,4.9669,5.6062,7.067,1.0,8.0,7.067,1.0,8.0,0.9554,0.8305,0.9434,0.00383,0.12452,2.3335,98,62
CDC7,k562,G1,3.9751,3.39,4.7293,6.0,6.0,6.0,5.667,3.7,6.0,0.9692,0.8496,0.7771,0.00654,0.13169,2.096,90,92
CDC7,k562,S,4.2893,3.2741,4.9056,6.533,6.0,8.0,6.067,3.05,8.0,0.9481,0.831,0.7771,0.00654,0.13169,2.096,90,92
CDC7,k562,G2M,4.2504,3.7768,4.7473,6.133,6.0,7.3,6.133,6.0,7.3,0.9554,0.8305,0.7771,0.00654,0.13169,2.096,90,92
CDIPT,k562,G1,6.7288,6.5368,6.8587,4.2,1.0,7.0,4.2,1.0,7.0,0.9692,0.8496,0.8686,0.0015,0.13684,1.185,3,242
CDIPT,k562,S,6.8122,6.6536,6.864,3.0,1.0,7.0,3.0,1.0,7.0,0.9481,0.831,0.8686,0.0015,0.13684,1.185,3,242
CDIPT,k562,G2M,6.8237,6.7255,6.8885,2.6,1.0,7.0,2.6,1.0,7.0,0.9554,0.8305,0.8686,0.0015,0.13684,1.185,3,242
CDK2,k562,G1,6.7844,6.0561,6.9743,6.8,5.05,7.0,6.6,4.0,7.0,0.9692,0.8496,0.9718,0.00654,0.12844,1.7758,42,103
CDK2,k562,S,6.7737,6.1265,6.9472,7.0,7.0,7.0,7.0,7.0,7.0,0.9481,0.831,0.9718,0.00654,0.12844,1.7758,42,103
CDK2,k562,G2M,6.745,6.3298,6.9202,7.0,7.0,7.0,6.8,5.05,7.0,0.9554,0.8305,0.9718,0.00654,0.12844,1.7758,42,103
CDK9,k562,G1,5.7115,5.107,6.316,2.4,1.0,8.0,2.4,1.0,8.0,0.9692,0.8496,0.8596,0.0009,0.13164,2.2379,101,134
CDK9,k562,S,5.4822,5.0808,5.8682,2.0,1.0,8.0,2.0,1.0,8.0,0.9481,0.831,0.8596,0.0009,0.13164,2.2379,101,134
CDK9,k562,G2M,5.6088,5.0048,6.5241,2.4,1.0,8.0,2.4,1.0,8.0,0.9554,0.8305,0.8596,0.0009,0.13164,2.2379,101,134
CENPC,k562,G1,3.7328,3.4066,4.213,1.0,1.0,1.0,1.0,1.0,1.0,0.9692,0.8496,0.9479,0.01296,0.17039,2.7354,175,116
CENPC,k562,S,3.752,3.2389,4.1073,1.333,1.0,4.25,1.333,1.0,4.25,0.9481,0.831,0.9479,0.01296,0.17039,2.7354,175,116
CENPC,k562,G2M,3.8254,3.4247,4.1417,1.0,1.0,1.0,1.0,1.0,1.0,0.9554,0.8305,0.9479,0.01296,0.17039,2.7354,175,116
CENPE,k562,G1,6.9209,6.8089,7.0175,2.8,1.0,8.0,2.8,1.0,8.0,0.9692,0.8496,0.8578,0.00654,0.14866,2.2217,97,171
CENPE,k562,S,6.9451,6.9092,6.9763,1.867,1.0,7.65,1.867,1.0,7.65,0.9481,0.831,0.8578,0.00654,0.14866,2.2217,97,171
CENPE,k562,G2M,6.9494,6.9019,6.9832,1.0,1.0,1.0,1.0,1.0,1.0,0.9554,0.8305,0.8578,0.00654,0.14866,2.2217,97,171
CENPH,k562,G1,4.3228,3.8207,5.0536,8.0,8.0,8.0,8.0,8.0,8.0,0.9692,0.8496,0.8148,0.00334,0.13118,2.2507,115,58
CENPH,k562,S,4.5313,3.9663,5.4787,8.0,8.0,8.0,8.0,8.0,8.0,0.9481,0.831,0.8148,0.00334,0.13118,2.2507,115,58
CENPH,k562,G2M,4.4144,3.7291,5.4187,8.0,8.0,8.0,7.933,7.35,8.0,0.9554,0.8305,0.8148,0.00334,0.13118,2.2507,115,58
CENPK,k562,G1,6.2004,5.9401,6.5396,7.0,7.0,7.0,7.0,7.0,7.0,0.9692,0.8496,1.0317,0.02866,0.16066,3.4284,305,93
CENPK,k562,S,6.2234,6.0016,6.5427,7.0,7.0,7.0,7.0,7.0,7.0,0.9481,0.831,1.0317,0.02866,0.16066,3.4284,305,93
CENPK,k562,G2M,6.2976,6.1326,6.4667,7.0,7.0,7.0,7.0,7.0,7.0,0.9554,0.8305,1.0317,0.02866,0.16066,3.4284,305,93
CENPN,k562,G1,6.4785,6.1552,6.782,1.8,1.0,7.0,1.8,1.0,7.0,0.9692,0.8496,0.9427,0.00339,0.13693,1.593,18,124
CENPN,k562,S,6.4326,6.1158,6.8127,1.0,1.0,1.0,1.0,1.0,1.0,0.9481,0.831,0.9427,0.00339,0.13693,1.593,18,124
CENPN,k562,G2M,6.4927,6.3474,6.6432,1.0,1.0,1.0,1.0,1.0,1.0,0.9554,0.8305,0.9427,0.00339,0.13693,1.593,18,124
CENPT,k562,G1,6.366,6.1561,6.7561,1.467,1.0,5.55,1.467,1.0,5.55,0.9692,0.8496,0.9597,0.00504,0.13747,2.3591,117,60
CENPT,k562,S,6.2331,5.7482,6.4793,1.0,1.0,1.0,1.0,1.0,1.0,0.9481,0.831,0.9597,0.00504,0.13747,2.3591,117,60
CENPT,k562,G2M,6.3231,5.8289,6.7407,1.0,1.0,1.0,1.0,1.0,1.0,0.9554,0.8305,0.9597,0.00504,0.13747,2.3591,117,60
CEP152,k562,G1,5.303,4.9599,5.6095,1.933,1.0,8.0,1.933,1.0,8.0,0.9692,0.8496,0.8383,0.00451,0.14147,1.6254,39,149
CEP152,k562,S,5.2318,4.0032,5.6585,1.0,1.0,1.0,1.0,1.0,1.0,0.9481,0.831,0.8383,0.00451,0.14147,1.6254,39,149
CEP152,k562,G2M,5.356,4.9796,5.6948,1.0,1.0,1.0,1.0,1.0,1.0,0.9554,0.8305,0.8383,0.00451,0.14147,1.6254,39,149
CEP68,k562,G1,7.0617,7.0409,7.0752,8.0,8.0,8.0,8.0,8.0,8.0,0.9692,0.8496,0.8302,0.01454,0.12928,2.0411,73,65
CEP68,k562,S,7.0654,7.0441,7.0904,8.0,8.0,8.0,8.0,8.0,8.0,0.9481,0.831,0.8302,0.01454,0.12928,2.0411,73,65
CEP68,k562,G2M,7.0667,7.0521,7.0803,8.0,8.0,8.0,8.0,8.0,8.0,0.9554,0.8305,0.8302,0.01454,0.12928,2.0411,73,65
CEP85,k562,G1,6.9356,6.8572,7.0306,1.0,1.0,1.0,1.0,1.0,1.0,0.9692,0.8496,0.9312,0.00379,0.1343,1.7536,31,124
CEP85,k562,S,6.92,6.8245,7.0242,1.0,1.0,1.0,1.0,1.0,1.0,0.9481,0.831,0.9312,0.00379,0.1343,1.7536,31,124
CEP85,k562,G2M,6.9436,6.8784,7.0914,1.0,1.0,1.0,1.0,1.0,1.0,0.9554,0.8305,0.9312,0.00379,0.1343,1.7536,31,124
CHAF1B,k562,G1,4.2389,3.6227,4.7324,5.6,4.0,6.0,4.2,3.0,6.0,0.9692,0.8496,0.7335,0.00917,0.1329,4.5188,382,82
CHAF1B,k562,S,4.3802,3.8055,4.7495,5.6,4.0,6.0,3.533,2.35,6.0,0.9481,0.831,0.7335,0.00917,0.1329,4.5188,382,82
CHAF1B,k562,G2M,4.1808,3.0217,4.7427,5.867,4.7,6.0,3.467,3.0,4.0,0.9554,0.8305,0.7335,0.00917,0.1329,4.5188,382,82
CHCHD2,k562,G1,6.4945,6.3755,6.6368,5.4,1.0,7.0,5.4,1.0,7.0,0.9692,0.8496,0.8839,0.00853,0.135,1.931,62,81
CHCHD2,k562,S,6.568,6.3464,6.7256,6.2,1.0,7.0,6.2,1.0,7.0,0.9481,0.831,0.8839,0.00853,0.135,1.931,62,81
CHCHD2,k562,G2M,6.5827,6.4694,6.7291,6.2,1.0,7.0,6.2,1.0,7.0,0.9554,0.8305,0.8839,0.00853,0.135,1.931,62,81
CHCHD4,k562,G1,3.674,3.2096,3.8628,2.333,2.0,5.25,2.333,2.0,5.25,0.9692,0.8496,0.9071,0.01034,0.13631,2.5612,132,132
CHCHD4,k562,S,3.55,3.2277,3.8163,2.6,1.35,7.0,2.6,1.35,7.0,0.9481,0.831,0.9071,0.01034,0.13631,2.5612,132,132
CHCHD4,k562,G2M,3.7687,3.3419,3.9441,1.933,1.35,2.0,1.933,1.35,2.0,0.9554,0.8305,0.9071,0.01034,0.13631,2.5612,132,132
CHMP3,k562,G1,6.6034,6.2903,6.7497,3.933,1.0,7.0,3.933,1.0,7.0,0.9692,0.8496,1.0587,0.10199,0.17569,8.4409,732,119
CHMP3,k562,S,6.6068,6.4112,6.8031,5.0,1.0,7.0,5.0,1.0,7.0,0.9481,0.831,1.0587,0.10199,0.17569,8.4409,732,119
CHMP3,k562,G2M,6.6094,6.4457,6.7732,2.733,1.0,7.0,2.733,1.0,7.0,0.9554,0.8305,1.0587,0.10199,0.17569,8.4409,732,119
CHMP4B,k562,G1,5.9961,5.7858,6.3227,1.267,1.0,3.0,1.267,1.0,3.0,0.9692,0.8496,0.8991,0.00053,0.1385,2.1469,82,68
CHMP4B,k562,S,6.0448,5.8878,6.3838,1.267,1.0,3.0,1.267,1.0,3.0,0.9481,0.831,0.8991,0.00053,0.1385,2.1469,82,68
CHMP4B,k562,G2M,5.9894,5.8684,6.1325,1.133,1.0,2.3,1.133,1.0,2.3,0.9554,0.8305,0.8991,0.00053,0.1385,2.1469,82,68
CHMP5,k562,G1,6.9684,6.947,6.9943,8.0,8.0,8.0,8.0,8.0,8.0,0.9692,0.8496,0.9291,0.00217,0.13393,1.8376,36,90
CHMP5,k562,S,6.9717,6.9454,6.9878,8.0,8.0,8.0,8.0,8.0,8.0,0.9481,0.831,0.9291,0.00217,0.13393,1.8376,36,90
CHMP5,k562,G2M,6.9607,6.8774,6.9899,8.0,8.0,8.0,8.0,8.0,8.0,0.9554,0.8305,0.9291,0.00217,0.13393,1.8376,36,90
CHMP6,k562,G1,6.2265,6.0496,6.4229,6.0,6.0,6.0,6.0,6.0,6.0,0.9692,0.8496,1.0242,0.01712,0.14755,3.2235,203,620
CHMP6,k562,S,6.2744,6.1052,6.5138,6.067,6.0,6.65,6.067,6.0,6.65,0.9481,0.831,1.0242,0.01712,0.14755,3.2235,203,620
CHMP6,k562,G2M,6.2605,5.9851,6.5936,6.0,6.0,6.0,6.0,6.0,6.0,0.9554,0.8305,1.0242,0.01712,0.14755,3.2235,203,620
CHMP7,k562,G1,5.9002,5.6347,6.176,7.6,7.0,8.0,7.533,7.0,8.0,0.9692,0.8496,0.8812,8e-05,0.12939,1.0897,2,226
CHMP7,k562,S,6.1657,5.7392,6.856,7.667,7.0,8.0,7.467,7.0,8.0,0.9481,0.831,0.8812,8e-05,0.12939,1.0897,2,226
CHMP7,k562,G2M,6.1516,5.6905,6.851,7.2,7.0,8.0,7.133,7.0,8.0,0.9554,0.8305,0.8812,8e-05,0.12939,1.0897,2,226
CHORDC1,k562,G1,6.99,6.9645,7.0074,7.0,7.0,7.0,7.0,7.0,7.0,0.9692,0.8496,0.8192,0.00166,0.13425,1.27,4,237
CHORDC1,k562,S,6.9992,6.9759,7.0247,7.0,7.0,7.0,7.0,7.0,7.0,0.9481,0.831,0.8192,0.00166,0.13425,1.27,4,237
